,dis,force_f_31000011,force_f_31000010,force_f_31000022,force_f_31000023,force_f_31000021,force_f_31000009,force_f_31000008,force_f_31000020,force_f_31000019
626,-56.89414101562524,4.805522077394645,1.3826269483672355,-0.8222591355413555,-0.8472546689039865,-0.19081580136728657,9.98390531250114,-1.1947722958333402,202.3616799999999,-0.4452865250002223
2405,-56.88134999999999,4.588823473675568,1.3846452564790113,-1.0493427371494288,-1.114240190440119,-0.38331022148447425,9.921252078126138,-1.3071526937500069,202.3616799999999,-1.0385618500002223
2404,-56.863605078125225,4.426267437913035,1.3093322971693198,-1.1837764405234525,-1.3406799742356919,-0.7568593704167661,9.694607364584465,-1.4350714604166734,202.3616799999999,-0.8252239500002221
628,-56.84517226562521,4.478851351479114,1.029080326148812,-0.9327281965976714,-1.439171892191421,-1.3077003177084325,9.319467947917797,-1.8802933520833403,202.3616799999999,-0.44831203500022215
2401,-56.83284999999998,4.678413382611113,0.2503601363105554,-0.6581824768808745,-1.2428050220123843,-1.9882308210157242,8.96694910937613,-1.9468915250000065,202.3616799999999,-1.238895920000222
2400,-56.81461582031272,4.842789663749217,-0.5663523827210201,-0.4871433446217599,-0.9386675386757953,-2.5890456111980154,8.57994716875113,-1.9308669250000063,202.3616799999999,-1.6531537000002219
630,-56.79631093750022,4.754630577339713,-0.9985736705148026,-0.6501214505267077,-0.6060770040013161,-2.821023705989681,8.066875343751132,-2.045597725000006,202.3616799999999,-1.576826825000222
2397,-56.78364999999998,4.544486994763215,-0.5935965607988196,-0.7868875284287256,-0.533986699502618,-2.982879738281347,7.963249267188633,-1.6948822437500062,202.3616799999999,-1.2366342500002219
2396,-56.76570468750023,4.328951566176382,0.013286710307056027,-0.8875156389528136,-0.5663428973346492,-3.106371950911555,8.064214364584467,-1.381041479166673,202.3616799999999,-0.873198050000222
632,-56.74739843750024,4.2192250957255375,0.38869006807284373,-0.9059418753460424,-0.6515383719830865,-3.184894767057389,8.369507235417801,-1.6432711458333398,202.3616799999999,-0.383262392500222
2393,-56.73445,4.098428854486117,0.3494238087381676,-0.8548145700107561,-0.5346596849430474,-2.850855205468847,8.599031843751137,-1.8231982750000064,202.3616799999999,-0.07181930550022197
2392,-56.71679218750024,3.942072118971794,0.13925304467701038,-0.8397697254990377,-0.358764389375339,-2.3929991985678054,8.688413000001137,-1.8136713791666734,202.3616799999999,-0.535454500250222
634,-56.69848593750024,3.690103671421337,-0.1689616164631263,-1.0025258051865378,-0.20789342991309934,-1.9762562334636389,8.433132062501135,-1.3180849458333401,202.3616799999999,-1.320205675000222
2389,-56.685249999999996,3.632457608874542,-0.6147319261953041,-1.2833557398886861,-0.25107790817156284,-1.7889466496094721,8.216001226563636,-1.373867625000007,202.3616799999999,-1.064171315000222
2388,-56.667879687500246,3.6004754584513643,-0.949448435520703,-1.443080267396824,-0.3770168521767712,-1.7082428591146805,8.07993480208447,-1.5816136000000074,202.3616799999999,-1.008156082500222
636,-56.64957343750025,3.451162659395374,-0.8134478950337243,-1.1214147183082823,-0.557163755701511,-1.7179230674480137,8.148911510417808,-1.6938803500000077,202.3616799999999,-1.2534279750002222
2385,-56.63605000000002,3.322850391156036,-0.6816245600548021,-0.8134805926181777,-0.9753463725299615,-1.5995467346875976,7.858406787501139,-1.5730551312500076,202.3616799999999,-1.5338788000002226
2384,-56.61896718750025,3.1964248924276033,-0.6317787513153816,-0.5735836331219213,-1.3734270328392066,-1.3925678023698889,7.593576327084474,-1.4552933354166737,202.3616799999999,-1.2865138250002226
638,-56.60066015625026,3.0546591714152345,-0.8236883157864103,-0.52406674880877,-1.4731661102871232,-1.0478376124740558,7.765250085417804,-1.5798137770833403,202.3616799999999,-0.8086912500002226
2381,-56.586800000000025,3.1347935483398772,-1.017894570278191,-0.5357079686704236,-1.3956176878717592,-0.8238466998438473,8.191240590626139,-2.2739865750000066,202.3616799999999,-0.9807458000002227
2380,-56.569820117187774,3.3030827214803407,-1.1784151027405527,-0.5454183967181124,-1.3941763795254054,-0.771959867838639,8.463504133855306,-2.9583392770833403,202.3616799999999,-1.492312225000223
640,-56.55128828125027,3.5139361853312536,-1.235581779093906,-0.4881783451491019,-1.7983439132493635,-1.115646000442806,8.020270044271971,-3.0435793354166725,202.3616799999999,-2.3413718000002235
2377,-56.537200000000034,3.60810826166996,-1.1383859061241393,-0.39742032200782584,-2.0310633029303533,-1.4590813605469732,7.443149856251138,-2.3211907543750057,202.3616799999999,-3.0138846000002233
2376,-56.520357031250285,3.6818676354716375,-1.0041775452700539,-0.37301138406755885,-2.125663571973323,-1.6567064304948902,6.974210882813637,-1.4453233429166725,202.3616799999999,-3.566410300000224
642,-56.50183515625031,3.8110702891744355,-0.9132942700861345,-0.5811676733025848,-1.9773546231451977,-1.417151402474057,6.963701651563639,-0.9166480795833393,202.3616799999999,-3.5672273750002232
2373,-56.48760000000004,3.693275806347693,-1.0448109214435561,-0.803779283177259,-2.0215944726569166,-1.097606737421974,7.320408000001139,-1.0590252381250058,202.3616799999999,-2.6541128000002225
2372,-56.470941406250304,3.4841109283773153,-1.2952275785792438,-1.0658857905250776,-2.129870828093115,-0.8594779754428078,7.76340941406364,-1.3724797500000059,202.3616799999999,-2.428220975000223
644,-56.4524476562503,3.247832001505571,-1.6799443265083882,-1.432021669652682,-2.237707902962907,-0.9455865597136416,8.098080445313641,-1.5281139000000064,202.3616799999999,-2.493333800000223
2369,-56.438000000000045,3.391804812628212,-1.9623568000234717,-1.6540847991611454,-2.2845809083014488,-1.2712231751563503,8.121167218751141,-2.1658648750000067,202.3616799999999,-2.0171141500002228
2368,-56.42155390625028,3.64731974176843,-2.129453782111689,-1.775342862557955,-2.254100873275407,-1.683252810416767,8.08251056510531,-2.916467356250007,202.3616799999999,-1.8647007750002231
646,-56.40306015625029,3.857209286966999,-2.0529085643333698,-1.7382584772389444,-2.052525786686865,-2.114933473958433,8.170207888021977,-3.523507531250007,202.3616799999999,-1.827364675000223
2365,-56.38840000000005,3.8328780361450594,-1.9045123974559286,-1.7769996155039185,-1.9279083068366047,-2.101185441796974,8.014977382813644,-3.3365062312500076,202.3616799999999,-1.4706821500002232
2364,-56.372166406250294,3.6154942002441812,-1.7836853920828004,-1.8222808553151166,-1.807238171481787,-1.9054620938803075,7.807555357292811,-2.9330731166666744,202.3616799999999,-1.1910162250002228
648,-56.3536703125003,3.053173405126994,-1.817416820321733,-1.8113568761810024,-1.6214524628750162,-1.6092414944011408,7.686486598959479,-2.6743860333333402,202.3616799999999,-1.3302891500002225
2361,-56.33897500000005,2.6828589562317298,-1.9544448279613003,-1.9892892197275511,-1.3123673020026203,-1.5771347886719744,7.846533098438648,-2.711548681250007,202.3616799999999,-2.0101824000002226
2360,-56.32317226562528,2.550716207922404,-2.116356033035357,-2.2067832763681756,-1.132750680361995,-1.6749778515625993,8.114103546876148,-2.9130710791666736,202.3616799999999,-1.6926472000002228
650,-56.30491582031277,2.9410822151489673,-2.249620251012245,-2.3541061496103635,-1.4648391286823084,-1.8985563265625998,8.423130584376146,-3.3118229958333405,202.3616799999999,-1.0867548000002225
2357,-56.29077500000003,3.1002749025207947,-2.4188505253428927,-2.760193725513684,-2.1347322531940276,-2.184714412109475,8.718771820313645,-3.274617750000007,202.3616799999999,-1.6644411000002228
2356,-56.27460878906278,3.1378985330058207,-2.688587345571978,-3.1476494285573033,-2.85102258893296,-2.400454442057392,8.880043255209479,-3.048010939583341,202.3616799999999,-2.1451945500002223
652,-56.25636113281278,3.0419883126851817,-3.223877747142617,-3.2204448103606893,-3.3686998821621263,-2.3423606946615587,8.651591088542812,-2.689156597916675,202.3616799999999,-2.3289225250002223
2353,-56.242575000000045,2.659743759590699,-3.625718407691528,-2.833822328370128,-3.274368648535825,-2.006360604296976,8.734967179688645,-2.2203511750000087,202.3616799999999,-2.0403781500002216
2352,-56.22609160156276,2.1888909524864775,-3.8619399325124917,-2.362941808838878,-2.958659351595722,-1.6933795993490595,9.099237708334478,-1.7403794104166754,202.3616799999999,-1.8440544500002214
654,-56.207872070312746,1.7385477161268859,-3.734753791171345,-2.098705040479503,-2.5908243915696807,-1.7273621936198928,9.994363291667812,-1.3368597020833424,202.3616799999999,-1.5304553500002216
2349,-56.19437500000002,1.346775803439169,-3.3747618989085697,-1.9640423667490348,-2.4864017849616085,-1.7265926617188505,10.175811617188643,-1.507620025000009,202.3616799999999,-1.0158000000002216
2348,-56.17760253906274,1.0392905530251473,-2.991481214409466,-1.9003480612477333,-2.4711498037441606,-1.7824875746094753,10.04316619791781,-1.845134450000009,202.3616799999999,-1.0138835750002213
656,-56.15938359375025,0.9260939657603362,-2.7711399041230087,-1.9199847658050253,-2.4599973452806188,-2.043127948046975,9.681916802084476,-2.108631150000009,202.3616799999999,-1.4768385750002215
2345,-56.14617500000002,0.9632117772803152,-2.6453476306834744,-2.2224918481943483,-2.2240350044928583,-2.3817473753907246,9.599054679688642,-2.350132637500009,202.3616799999999,-1.8437095000002217
2344,-56.12911933593773,0.9883953931413174,-2.54157479867257,-2.5716614602142056,-1.9222864091803578,-2.619519658984474,9.691452979167806,-2.590904687500009,202.3616799999999,-1.9382853500002217
658,-56.110898632812734,0.8274620232406007,-2.4093112541006296,-2.777948283293634,-1.6479889326178572,-2.4767714574219735,10.031245270834473,-2.851483637500009,202.3616799999999,-2.1559472500002217
2341,-56.09785000000001,0.677925366538737,-2.498708216779666,-3.0135775668711093,-1.382475587988951,-2.3403045816407237,10.245457515626137,-3.4174166875000087,202.3616799999999,-2.773701250000222
2340,-56.080367382812724,0.550971876777588,-2.6208302487942325,-3.2092902563649255,-1.1971394673183782,-2.2353133380209327,10.2719083385428,-4.1134409083333425,202.3616799999999,-2.7543311500002226
660,-56.062008789062745,0.48037117463972995,-2.6194669815644143,-3.255910703109716,-1.2435508865892113,-2.2184676651042663,9.860654942709466,-4.894384541666676,202.3616799999999,-2.512075425000222
2337,-56.04865000000002,0.5782489170727949,-2.117586223652223,-3.243490192774429,-1.5042495171881702,-2.44810201484385,9.585190218751134,-4.878256056250009,202.3616799999999,-2.740762750000222
2336,-56.031350195312754,0.7414590473224288,-1.5529393813284111,-3.1376539010263818,-1.858821410482441,-2.759796731770934,9.26175005208447,-4.529201816666674,202.3616799999999,-2.758969550000222
662,-56.01297597656274,0.9321878964508474,-1.300511776452109,-2.810611222120132,-2.280725880534525,-3.071192527604267,8.658594885417806,-3.9784424333333406,202.3616799999999,-2.730197900000221
2333,-55.99945000000002,0.7333355435001031,-1.3373680196470965,-2.4180706591318506,-2.511957840039734,-3.083417576171975,8.380387984376139,-3.869249150000008,202.3616799999999,-2.8964734000002212
2332,-55.98225488281274,0.3484876176656506,-1.5245970205683208,-2.0989875973154444,-2.6824173851894733,-3.1165329287761407,8.254254598959474,-3.953301691666675,202.3616799999999,-2.9093722500002226
664,-55.96383378906273,-0.2047658247407621,-1.873660446596967,-2.0657749230966944,-2.8612321978196826,-3.5114899407553075,8.25939349479281,-4.175525608333342,202.3616799999999,-2.727004950000222
2329,-55.95025000000001,-0.4201289753087959,-2.248058822414432,-2.133120115821303,-3.063714847070985,-3.8969014437500986,8.591809343751144,-3.6025847250000083,202.3616799999999,-2.4927063000002216
2328,-55.93311269531273,-0.42887615200659057,-2.4959745036042107,-2.2353914551767717,-3.2526002288743703,-4.112402647786556,8.982734562501145,-3.001786331250008,202.3616799999999,-2.7409305750002213
666,-55.91469160156273,-0.15566569893204646,-2.339107151122114,-2.341883367481459,-3.377025971712911,-3.8277184639323885,9.221910937501146,-3.1125802062500076,202.3616799999999,-3.326541650000221
2325,-55.90105000000001,0.1949648912546194,-2.158316570515018,-2.4388756621347794,-3.411430640039734,-3.7758720914063466,8.752855218751145,-2.9962579687500086,202.3616799999999,-3.66254660000022
2324,-55.883970507812734,0.5356612411983656,-2.0088112748892044,-2.490143589266941,-3.3707132110032765,-3.759355984375097,8.217406671876146,-2.918440377083341,202.3616799999999,-4.0693812500002196
668,-55.865549609375236,0.7691347333012305,-1.9770850623322385,-2.4137380314869925,-3.1946505643886938,-3.6159928625000965,8.191011734376147,-3.1832528354166745,202.3616799999999,-4.50203610000022
2321,-55.85185000000001,0.8571203308313413,-2.1126225326182904,-2.3645128151132955,-3.011580633496767,-3.2685782722657217,8.077607701563647,-3.202916512500008,202.3616799999999,-4.570174150000221
2320,-55.83479218750021,0.8483938883809836,-2.2785340058930306,-2.346163401783217,-2.9775502956712465,-2.9239146694011384,7.961093455730315,-3.1717750250000076,202.3616799999999,-4.134401000000221
670,-55.816298437500244,0.6950192205619734,-2.3683038052908167,-2.3932610561777485,-3.397646021322288,-2.7915554970053056,7.922257666146982,-3.233366825000007,202.3616799999999,-3.628413750000222
2317,-55.80265000000002,0.5139743542682318,-2.4260761235362587,-2.405996692286147,-3.604002265137392,-2.8559720566407227,7.603470745313649,-3.0663030562500064,202.3616799999999,-3.7138290000002216
2316,-55.78557031250025,0.38992249712040483,-2.5493260585561965,-2.5071186376067853,-3.6387053460293197,-2.950176441276139,7.142708922396981,-2.934983204166673,202.3616799999999,-3.3756771000002215
672,-55.76714843750025,0.46451986588505323,-2.9010063250519638,-2.907761528850274,-3.372188419987653,-2.9369685688803067,6.535973524480315,-3.13955067083334,202.3616799999999,-2.747129200000222
2313,-55.753450000000036,0.6256784326611764,-3.104046374152712,-3.32393952590431,-3.1209214367194247,-2.7055391898438472,6.187502229688648,-3.654843331250006,202.3616799999999,-2.477671600000222
2312,-55.73644531250025,0.7953870798686148,-3.1975722435395113,-3.6219280421884887,-3.0420322461269773,-2.5111342360678046,5.948117118230317,-4.094631995833341,202.3616799999999,-2.692841275000222
674,-55.71804218750027,0.904184770358524,-3.111195791179486,-3.549813010352552,-3.4650264907884356,-2.646024064713638,5.777726453646984,-3.9971834791666745,202.3616799999999,-2.954854000000222
2309,-55.704250000000044,0.6796881804279009,-3.1292717479625276,-3.436434024268568,-3.442578753125675,-2.994274341796971,5.66363203281365,-3.5985195125000082,202.3616799999999,-2.677816400000222
2308,-55.68733906250028,0.4413948424538612,-3.271984660956912,-3.386793390512058,-3.2451473319668205,-3.3985212832032197,5.628368001563649,-3.373529395833342,202.3616799999999,-2.8409614500002216
676,-55.668935937500294,0.49500554077010483,-3.6841560334422647,-3.5696317679860172,-2.9682068426439026,-3.757397769140719,5.773298895313646,-3.9707762791666745,202.3616799999999,-3.0406987750002212
2305,-55.655050000000045,0.6249184150128622,-3.9975164433177515,-3.821969365162123,-2.9690581820319233,-4.349281980078221,6.119562351563646,-3.835585250000008,202.3616799999999,-2.7356958500002215
2304,-55.63823281250028,0.6352514679541463,-4.1539906547618415,-3.9713368270354934,-3.065634387240257,-4.907906967448014,6.520049814063645,-3.5304974541666745,202.3616799999999,-2.7829571250002214
678,-55.619826562500286,0.2105428810644977,-3.9386172335216068,-3.7422946632985132,-3.1715933611985925,-5.133746559114682,6.881876732813646,-3.4481572708333417,202.3616799999999,-3.3684535000002214
2301,-55.60590000000005,-0.2682265798595746,-3.6454151611278096,-3.5809067855966896,-3.1479081875006747,-5.077352740234475,7.167372370313647,-3.943018537500008,202.3616799999999,-4.144274300000222
2300,-55.58911054687527,-0.7180032822786013,-3.3026710010264924,-3.4499263576263104,-3.0892727045254134,-4.767336914453226,7.289595538542814,-4.535241791666675,202.3616799999999,-4.484750250000221
680,-55.57060839843777,-1.0267408351480671,-2.88912922895618,-3.342513992815112,-3.055430441374372,-3.9786884785157266,6.99833258020948,-4.842349558333343,202.3616799999999,-4.646145375000221
2297,-55.557100000000034,-0.9617915213567667,-2.6806682139354283,-3.295160945972663,-3.1840181081061427,-3.4184686003907254,6.917978378126147,-4.29017708750001,202.3616799999999,-4.747747500000221
2296,-55.539905859375246,-0.875347213679968,-2.48236418088896,-3.2992936621510465,-3.354422108431663,-3.074763428125099,6.877018392709479,-3.525381227083343,202.3616799999999,-4.333813200000221
682,-55.52140585937525,-1.0981047910074424,-2.1094503367157826,-3.397824349423182,-3.4878451796556194,-3.1521738156250985,6.743332301042813,-2.9819954354166764,202.3616799999999,-3.509087050000222
2293,-55.50830000000004,-1.256760004995073,-1.8759495700572537,-3.5227902458017617,-3.3478032822272334,-3.271915428125099,6.732506393751147,-3.1020320375000114,202.3616799999999,-2.935422400000222
2292,-55.490715234375266,-1.3694795827595585,-1.8188841234833606,-3.731584434587568,-3.220869264323587,-3.430841866927182,6.771723233855315,-3.239316383333345,202.3616799999999,-2.917716775000221
684,-55.472224609375274,-1.408494615194454,-2.151711559648725,-4.1654282914886105,-3.406723853646503,-3.6649915596355163,6.838208131771981,-2.764921566666678,202.3616799999999,-3.1587483750002208
2289,-55.45950000000005,-1.3960062412206589,-2.497863309040407,-4.3817499500253945,-3.5115529071295764,-3.432722146093851,7.047618406251149,-2.656834775000011,202.3616799999999,-3.175835600000222
2288,-55.441533984375276,-1.2320530631066071,-2.8766277804454363,-4.492042309970056,-3.477984753711608,-3.1191631805990605,7.254455714584484,-2.946995733333345,202.3616799999999,-3.3479001250002223
686,-55.42304335937527,-0.6652088789804762,-3.3399061046641876,-4.501768972502608,-3.110250515430357,-3.0281546654948928,7.310648747917819,-4.065591916666678,202.3616799999999,-3.832475650000222
2285,-55.41070000000006,-0.5123950511109796,-3.5653553749141276,-4.568291929371098,-3.153140626538755,-2.997277942285257,7.067038352344902,-4.641321321875012,202.3616799999999,-4.360982900000222
687,-55.39235273437527,-0.49759134199369454,-3.7115282938411305,-4.6537469843515655,-3.3329055207770373,-2.986445149707131,6.7234934804699,-5.036095134375013,202.3616799999999,-4.203660175000222
2282,-55.37410000000005,-0.775755546986047,-3.8138229679881626,-4.504374972486331,-3.492592424707701,-3.0441613929688494,6.6019892562511515,-4.723111256250013,202.3616799999999,-4.587450550000222
2281,-55.361411523437766,-1.1159593213650267,-4.018335397196534,-4.30406607043555,-3.5747615625006697,-3.2236180753907253,6.468617935938655,-4.269306246875011,202.3616799999999,-5.390094850000223
2280,-55.34285253906273,-1.2995154240632507,-4.542239963536659,-4.237363592562828,-3.4672066647793156,-3.6141530126303083,6.004632545834488,-4.158189379166677,202.3616799999999,-5.240781775000222
690,-55.32431152343776,-1.3336761295684756,-4.9727264113800835,-4.3254311983571005,-3.4279055848313984,-3.7479058694011416,5.321730754167822,-4.219254045833344,202.3616799999999,-4.789994850000223
2277,-55.31085000000006,-1.143621967303424,-5.072012678681516,-4.267602911377933,-3.513580791699888,-3.6417655636719743,4.693727542188655,-4.36039942500001,202.3616799999999,-4.639717200000224
2276,-55.293070117187774,-0.9032524792569562,-5.014764872962522,-4.1527614491383495,-3.68935711155666,-3.5444952002605152,4.240206829688653,-4.439672870833343,202.3616799999999,-4.322557500000223
692,-55.27450058593777,-0.7361518816365136,-4.819115028724239,-4.0127763538909536,-4.01046048356187,-3.713727826302182,4.255235035938654,-4.253249804166677,202.3616799999999,-3.858095625000223
2273,-55.26005000000008,-0.7999330294073065,-4.92091283902087,-4.015449082471683,-4.099454499414735,-3.9099781910157234,4.400464723438654,-4.256735431250012,202.3616799999999,-3.622613900000223
2272,-55.24322167968778,-0.8925970300805243,-5.08783658174548,-4.072286165121422,-4.0464107209642135,-4.0566044890625985,4.4398876593761525,-4.313899354166679,202.3616799999999,-4.041374425000223
694,-55.22464277343777,-0.841027844069782,-5.152690467219111,-4.148958486150068,-3.7993629157558786,-4.027340848437599,4.0316888593761515,-4.342189470833347,202.3616799999999,-4.542334800000223
2269,-55.20925000000007,-0.9435000036352117,-4.4981801347484085,-4.323190444336917,-3.677312375098327,-4.149200588281349,4.075731025001152,-4.339825562500014,202.3616799999999,-4.314705300000222
2268,-55.193363867187784,-1.151432465344196,-3.7241374368703966,-4.57524502726335,-3.547948315853535,-4.29159953190114,4.158310513542817,-4.372319900000015,202.3616799999999,-4.176218400000223
696,-55.17478496093777,-1.5217044879076727,-3.3108618607147973,-4.963207847250331,-3.271646436296242,-4.344492706380304,3.904261005209484,-4.540043000000015,202.3616799999999,-4.092625400000223
2265,-55.15845000000006,-1.7429701864409988,-3.4924495183116395,-5.238639929981453,-3.2232328639655123,-4.496756160156346,3.749330064063649,-4.386739006250015,202.3616799999999,-3.9996200000002227
2264,-55.14350605468776,-1.889028911346395,-3.8106129317658213,-5.296841550635752,-3.296764520150407,-4.673173913411555,3.6442536406261485,-4.0710279375000145,202.3616799999999,-3.9999968000002237
698,-55.12492714843776,-1.9584730393981529,-3.943640379039585,-4.815882522315441,-3.508243554655615,-4.822684285807389,3.5896222031261473,-3.589122737500014,202.3616799999999,-4.2745740250002235
2261,-55.10795000000006,-1.8244207557494712,-4.060699953242059,-4.4748369458505985,-3.97555347910223,-4.381183997656346,3.337257570313647,-3.4977740812500144,202.3616799999999,-4.684905000000223
2260,-55.09420605468776,-1.6346200549275307,-4.048371304694695,-4.182341490878269,-4.480217475488949,-3.890176706380304,3.1921110906261463,-3.632577800000014,202.3616799999999,-4.497659150000223
700,-55.07589589843775,-1.4810705142862537,-3.663845860969109,-3.895582948528008,-4.841112797754574,-3.8416590662761374,3.566352265626146,-4.055282100000015,202.3616799999999,-3.971172800000224
2257,-55.05955000000006,-1.4180248952025942,-3.743960454066033,-3.652786553296888,-4.981221427442074,-4.196521339453222,3.6314966000011464,-4.153838343750015,202.3616799999999,-3.7268534000002242
2256,-55.04548574218776,-1.3697302850137916,-4.084744396579055,-3.459079354306003,-5.056846576563168,-4.517949426953223,3.55144756302198,-4.090480295833348,202.3616799999999,-3.9970016750002246
702,-55.02723183593775,-1.2751847799519427,-4.7428963505178565,-3.3686775969166805,-5.159807976563167,-4.335695044140721,3.3449152526053143,-3.865527429166683,202.3616799999999,-4.393167700000225
2253,-55.01115000000004,-1.2316579324035213,-4.862192951832148,-2.9741264758310697,-5.03995879316473,-4.1407608824219695,3.5642341265636484,-4.164355487500016,202.3616799999999,-4.349571250000224
2252,-54.99689667968774,-1.2257883125467504,-4.783589273434524,-2.6657896897877755,-4.856071169889992,-3.9970089704428027,3.8860212989594816,-4.593117895833348,202.3616799999999,-4.326579175000226
704,-54.97866152343774,-1.281871718251503,-4.650140108525671,-2.920245272567724,-4.702878810384783,-4.0194835865886365,4.089362182292816,-4.887902429166681,202.3616799999999,-4.0278158500002235
2249,-54.96275000000006,-1.3223761868773978,-4.907207903254266,-3.5786704994394682,-4.848654843555357,-3.860332710937594,4.226339189063649,-4.970445312500014,202.3616799999999,-3.496491450000223
2248,-54.94832636718774,-1.3363875089985728,-5.260625014549838,-4.32987199907597,-5.079488063835306,-3.6336526691407185,4.2637378416678136,-4.947985762500013,202.3616799999999,-3.7369466750002225
706,-54.93009121093773,-1.2864983286844454,-5.5125731159088875,-4.955432672914946,-5.2665244527676,-3.386010620703219,4.068765308334479,-4.822760562500013,202.3616799999999,-4.2541565750002235
2245,-54.91435000000005,-1.2351265114867727,-5.427156544514031,-5.303317007032242,-5.1580450533209845,-3.2718311121094694,4.371900546876145,-4.628461612500013,202.3616799999999,-4.384080400000223
2244,-54.89975605468773,-1.1637786264021373,-5.299271157919386,-5.4192955868201125,-4.881555733073588,-3.2533284617188447,4.932934213021978,-4.493796683333348,202.3616799999999,-4.792549125000223
708,-54.88152089843773,-1.0339851745401583,-5.381343998479282,-5.117233243341382,-4.396552438802756,-3.388393846093845,5.76955539010531,-4.607107566666681,202.3616799999999,-5.319339375000222
2241,-54.86560000000004,-0.9625631458867974,-5.366521867780633,-4.777997907447285,-4.199912355274111,-3.842347210937595,5.8694838406261445,-4.420990018750015,202.3616799999999,-5.441094400000222
2240,-54.850271289062725,-0.9538080783395968,-5.229766225230991,-4.427280251042663,-4.239377076335309,-4.274228395573011,5.7361359192719785,-4.201003433333349,202.3616799999999,-5.0759935250002215
710,-54.83134863281273,-1.0746824709022595,-4.8241050183869145,-4.079288625521829,-4.698793000423849,-4.321005059114677,5.6396516088553135,-4.178838166666681,202.3616799999999,-4.642272450000222
2237,-54.814400000000056,-1.1225822030761288,-4.477054431269401,-3.902120375342792,-4.79451690498114,-4.224443902734469,5.265280890626148,-4.519701200000014,202.3616799999999,-4.577755900000222
2236,-54.79962597656272,-1.2041558082836483,-4.1574185622305,-3.8962740624440286,-4.780925330404315,-4.149988714974054,4.86115781875115,-4.909076508333348,202.3616799999999,-4.412852450000221
712,-54.780708984375266,-1.4597256929809133,-3.861416227700877,-4.2335701860442905,-4.803079337956397,-4.285189252994888,4.64566409375115,-5.08096034166668,202.3616799999999,-4.011084350000223
2233,-54.763200000000055,-1.5968952321363892,-3.5231174074697567,-4.373021479151388,-5.0479088176764515,-4.307748887890721,5.04267380000115,-5.002470731250012,202.3616799999999,-3.517222400000223
2232,-54.749119335937706,-1.6718751467566144,-3.1743540582320184,-4.476942128923524,-5.297243150000671,-4.288777198828221,5.432324332292818,-4.7475335062500115,202.3616799999999,-3.2563600250002223
714,-54.73019667968771,-1.678686533312876,-2.83649360767592,-4.672115679183941,-5.337416567969424,-4.2578524410157215,5.187393911459483,-4.213626881250011,202.3616799999999,-3.110167300000223
2229,-54.71200000000007,-1.817494900089474,-2.5066447592377425,-4.842815892164085,-5.239081734570987,-4.167510067578222,4.815633148438648,-4.158798581250012,202.3616799999999,-3.104136000000223
2228,-54.6984750000002,-1.9983542006143766,-2.3190959121816714,-5.034172752670271,-5.1393378467780195,-4.072505706119889,4.319134969271982,-4.338566708333346,202.3616799999999,-3.725932550000223
716,-54.67955644531273,-2.1733693221638557,-2.550435467154003,-5.311972893034854,-5.173875047168643,-4.022932996224055,3.5752548838553144,-4.743045791666679,202.3616799999999,-4.401575950000222
2225,-54.66080000000008,-2.4456591926513225,-3.141666921467154,-5.46493349782815,-5.031218870117862,-4.022963223046971,3.2241267453136473,-4.631767812500014,202.3616799999999,-4.368898750000223
2224,-54.64783378906273,-2.660096381722977,-3.7961801476664947,-5.34744573463235,-4.794726125879581,-4.091363015625097,2.8335752421886466,-4.436985934375015,202.3616799999999,-4.184573125000223
2223,-54.62891347656274,-2.5657362654947455,-4.175300415794954,-4.694161204330429,-4.553340743425155,-4.348520410156347,2.175267697917813,-4.503299725000016,202.3616799999999,-4.075433500000222
719,-54.61008359375024,-2.35748261292313,-4.23838156075752,-4.4930030778981385,-4.610226418685572,-4.705433328906345,2.2467581520844795,-4.557164425000016,202.3616799999999,-4.261349650000223
2220,-54.597700000000096,-2.3879096067809584,-4.3923246370067055,-4.635328687427761,-4.8339510401373955,-4.98128822226572,2.6029594437511454,-4.302434781250017,202.3616799999999,-4.437791850000222
2219,-54.57954765625023,-2.477865088824416,-4.5544905217580895,-4.815030185417671,-5.022296328548853,-5.197008798437595,2.824732427084479,-3.9776753666666846,202.3616799999999,-4.590298625000221
721,-54.561211718750215,-2.507725388995315,-4.650462900729444,-4.763375612826525,-4.937664671647809,-5.313384448437594,2.3585096479178134,-3.751420983333352,202.3616799999999,-4.810473500000221
2216,-54.54890000000008,-2.5117437769347686,-4.8085687141612485,-4.56446745556741,-4.918454984278016,-5.279152423437595,1.9195618846886469,-3.6477315000000186,202.3616799999999,-4.897783350000221
2215,-54.53067578125021,-2.4686447664224804,-5.0176765745697764,-4.370150565137721,-4.958266838509787,-5.077236520833429,1.4540058665115634,-3.6363731062500175,202.3616799999999,-4.88382722500022
723,-54.51233984375021,-2.3100354727864127,-5.317657141448029,-4.336861059864285,-5.109721348014995,-4.522876660416761,0.88135006755323,-3.779443081250018,202.3616799999999,-4.784780250000219
2212,-54.50010000000006,-2.1310725268249056,-5.520541773664419,-4.399786508790067,-5.2299991117194224,-4.219713667187596,1.0321843112511468,-3.7816724062500175,202.3616799999999,-4.790234650000219
2211,-54.48180390625021,-1.9944424889327546,-5.674300140061513,-4.47632008615823,-5.301911715625673,-4.084496340625098,1.3027264255870845,-3.722038850000017,202.3616799999999,-4.7744560250002195
